"R_anti_pad [um]","Freq [GHz]","dB(St(Trace_out_L1_T1,Trace_out_L1_T1)) []","dB(St(Trace_out_L1_T2,Trace_out_L1_T1)) []"
300,3.56,-32.1892652928242,-0.299145777296617
300,3.57,-32.1695468707162,-0.300115335289187
300,3.58,-32.1498807315283,-0.301086188424014
300,3.59,-32.1302661870558,-0.302058342537695
300,3.6,-32.1107025508108,-0.303031803435451
300,3.61,-32.0911891379993,-0.304006576891549
300,3.62,-32.0717252654987,-0.30498266864974
300,3.63,-32.0523102518354,-0.305960084423686
300,3.64,-32.032943417164,-0.30693882989737
300,3.65,-32.0136240832468,-0.307918910725559
300,3.66,-31.9943515734337,-0.308900332534195
300,3.67,-31.9751252126433,-0.30988310092083
300,3.68,-31.9559443273451,-0.310867221455069
300,3.69,-31.9368082455411,-0.311852699678959
300,3.7,-31.9177162967499,-0.312839541107424
300,3.71,-31.8986678119894,-0.313827751228705
300,3.72,-31.8796621237623,-0.314817335504723
300,3.73,-31.8606985660408,-0.315808299371565
300,3.74,-31.841776474253,-0.316800648239864
300,3.75,-31.822895185269,-0.317794387495182
300,3.76,-31.8040540373887,-0.318789522498496
300,3.77,-31.7852523703297,-0.319786058586533
300,3.78,-31.7664895252156,-0.320784001072238
300,3.79,-31.7477648445662,-0.321783355245147
300,3.8,-31.729077672287,-0.322784126371808
300,3.81,-31.71042735366,-0.323786319696175
300,3.82,-31.6918132353356,-0.324789940440037
300,3.83,-31.6732346653238,-0.325794993803374
300,3.84,-31.654690992988,-0.326801484964808
300,3.85,-31.6361815690379,-0.327809419081964
300,3.86,-31.6177057455237,-0.328818801291884
300,3.87,-31.5992628758306,-0.329829636711413
300,3.88,-31.5808523146749,-0.330841930437593
300,3.89,-31.5624734180995,-0.331855687548075
300,3.9,-31.5441255434711,-0.332870913101484
300,3.91,-31.5258080494767,-0.333887612137793
300,3.92,-31.5075202961228,-0.334905789678764
300,3.93,-31.4892616447335,-0.335925450728279
300,3.94,-31.4710314579499,-0.336946600272748
300,3.95,-31.4528290997299,-0.337969243281475
300,3.96,-31.4346539353489,-0.338993384707059
300,3.97,-31.4165053314012,-0.340019029485751
300,3.98,-31.3983826558019,-0.341046182537832
300,3.99,-31.380285277789,-0.342074848767999
300,4,-31.3622125679269,-0.343105033065714
300,4.01,-31.3441638981099,-0.344136740305608
300,4.02,-31.3261386415669,-0.345169975347802
300,4.03,-31.3081361728657,-0.346204743038316
300,4.04,-31.2901558679195,-0.34724104820941
300,4.05,-31.2721971039923,-0.348278895679947
300,4.06,-31.2542592597061,-0.349318290255762
300,4.07,-31.2363417150483,-0.350359236730015
300,4.08,-31.2184438513794,-0.351401739883541
300,4.09,-31.2005650514421,-0.352445804485214
300,4.1,-31.1827046993701,-0.3534914352923
300,4.11,-31.1648621806977,-0.354538637050788
300,4.12,-31.1470368823708,-0.35558741449577
300,4.13,-31.1292281927574,-0.356637772351764
300,4.14,-31.111435501659,-0.357689715333057
300,4.15,-31.093658200323,-0.358743248144073
300,4.16,-31.0758956814553,-0.35979837547968
300,4.17,-31.0581473392334,-0.360855102025549
300,4.18,-31.0404125693201,-0.361913432458494
300,4.19,-31.0226907688783,-0.362973371446778
300,4.2,-31.0049813365852,-0.364034923650502
300,4.21,-30.9872836726485,-0.365098093721861
300,4.22,-30.9695971788215,-0.36616288630554
300,4.23,-30.9519212584206,-0.367229306038998
300,4.24,-30.9342553163415,-0.368297357552821
300,4.25,-30.9165987590771,-0.369367045471027
300,4.26,-30.8989509947359,-0.370438374411379
300,4.27,-30.8813114330603,-0.371511348985739
300,4.28,-30.8636794854454,-0.372585973800346
300,4.29,-30.8460545649594,-0.373662253456156
300,4.3,-30.8284360863628,-0.37474019254914
300,4.31,-30.8108234661304,-0.375819795670625
300,4.32,-30.7932161224708,-0.376901067407548
300,4.33,-30.7756134753491,-0.377984012342814
300,4.34,-30.7580149465084,-0.379068635055593
300,4.35,-30.7404199594931,-0.380154940121591
300,4.36,-30.7228279396708,-0.381242932113394
300,4.37,-30.7052383142569,-0.382332615600737
300,4.38,-30.6876505123374,-0.383423995150826
300,4.39,-30.6700639648945,-0.384517075328594
300,4.4,-30.6524781048303,-0.385611860697055
300,4.41,-30.6348923669925,-0.386708355817543
300,4.42,-30.6173061882006,-0.38780656525002
300,4.43,-30.5997190072704,-0.388906493553373
300,4.44,-30.5821302650425,-0.390008145285685
300,4.45,-30.5645394044075,-0.391111525004542
300,4.46,-30.5469458703341,-0.39221663726728
300,4.47,-30.5293491098966,-0.393323486631297
300,4.48,-30.5117485723029,-0.394432077654316
300,4.49,-30.4941437089228,-0.395542414894675
300,4.5,-30.4765339733171,-0.396654502911574
300,4.51,-30.4589188212662,-0.397768346265391
300,4.52,-30.4412977107998,-0.39888394951791
300,4.53,-30.4236701022268,-0.400001317232613
300,4.54,-30.4060354581653,-0.401120453974952
300,4.55,-30.3883932435726,-0.402241364312588
300,4.56,-30.3707429257768,-0.403364052815689
300,4.57,-30.3530839745073,-0.404488524057169
300,4.58,-30.3354158619256,-0.405614782612951
300,4.59,-30.317738062658,-0.406742833062233
300,4.6,-30.3000500538268,-0.40787267998773
300,4.61,-30.2823513150819,-0.409004327975955
300,4.62,-30.2646413286342,-0.410137781617441
300,4.63,-30.2469195792877,-0.411273045507008
300,4.64,-30.2291855544719,-0.412410124244008
300,4.65,-30.2114387442756,-0.413549022432576
300,4.66,-30.1936786414796,-0.414689744681871
300,4.67,-30.1759047415901,-0.415832295606316
300,4.68,-30.1581165428729,-0.416976679825854
300,4.69,-30.140313546386,-0.418122901966182
300,4.7,-30.1224952560147,-0.419270966658974
300,4.71,-30.1046611785056,-0.42042087854213
300,4.72,-30.0868108234996,-0.421572642260027
300,4.73,-30.0689437035675,-0.422726262463722
300,4.74,-30.0510593342441,-0.423881743811197
300,4.75,-30.0331572340627,-0.425039090967583
300,4.76,-30.0152369245892,-0.42619830860541
300,4.77,-29.9972979304582,-0.427359401404802
300,4.78,-29.9793397794061,-0.428522374053714
300,4.79,-29.9613620023072,-0.429687231248163
300,4.8,-29.9433641332079,-0.43085397769244
300,4.81,-29.9253457093619,-0.432022618099324
300,4.82,-29.9073062712652,-0.433193157190307
300,4.83,-29.8892453626904,-0.434365599695814
300,4.84,-29.8711625307226,-0.435539950355407
300,4.85,-29.8530573257933,-0.436716213917991
300,4.86,-29.8349293017159,-0.437894395142054
300,4.87,-29.8167780157203,-0.439074498795854
300,4.88,-29.7986030284875,-0.440256529657607
300,4.89,-29.7804039041845,-0.441440492515737
300,4.9,-29.7621802104988,-0.442626392169052
300,4.91,-29.7439315186726,-0.443814233426945
300,4.92,-29.7256574035379,-0.44500402110961
300,4.93,-29.7073574435495,-0.446195760048222
300,4.94,-29.6890312208203,-0.44738945508515
300,4.95,-29.670678321155,-0.448585111074148
300,4.96,-29.6522983340828,-0.449782732880542
300,4.97,-29.6338908528926,-0.450982325381431
300,4.98,-29.6154554746652,-0.452183893465883
300,4.99,-29.5969918003071,-0.453387442035095
300,5,-29.5784994345833,-0.454592976002625
300,5.01,-29.5599779861497,-0.455800500294541
300,5.02,-29.5414270675863,-0.457010019849618
300,5.03,-29.5228462954288,-0.45822153961952
300,5.04,-29.5042352902008,-0.459435064568997
300,5.05,-29.4855936764453,-0.460650599676034
300,5.06,-29.4669210827569,-0.461868149932054
300,5.07,-29.4482171418113,-0.463087720342075
300,5.08,-29.4294814903976,-0.464309315924915
300,5.09,-29.4107137694476,-0.46553294171332
300,5.1,-29.3919136240667,-0.466758602754176
300,5.11,-29.3730807035626,-0.467986304108672
300,5.12,-29.3542146614759,-0.469216050852435
300,5.13,-29.3353151556076,-0.470447848075752
300,5.14,-29.3163818480487,-0.471681700883685
300,5.15,-29.2974144052077,-0.472917614396276
300,5.16,-29.2784124978388,-0.474155593748673
300,5.17,-29.2593758010685,-0.475395644091314
300,5.18,-29.2403039944229,-0.476637770590082
300,5.19,-29.2211967618538,-0.477881978426465
300,5.2,-29.2020537917647,-0.479128272797709
300,5.21,-29.1828747770362,-0.480376658916957
300,5.22,-29.1636594150502,-0.481627142013437
300,5.23,-29.1444074077156,-0.482879727332595
300,5.24,-29.1251184614908,-0.484134420136236
300,5.25,-29.105792287408,-0.485391225702686
300,5.26,-29.0864286010951,-0.486650149326946
300,5.27,-29.0670271227991,-0.487911196320821
300,5.28,-29.0475875774063,-0.489174372013066
300,5.29,-29.0281096944648,-0.490439681749555
300,5.3,-29.0085932082039,-0.49170713089339
300,5.31,-28.9890378575548,-0.49297672482505
300,5.32,-28.9694433861695,-0.494248468942551
300,5.33,-28.9498095424396,-0.495522368661558
300,5.34,-28.9301360795144,-0.496798429415532
300,5.35,-28.9104227553185,-0.498076656655861
300,5.36,-28.8906693325682,-0.499357055851995
300,5.37,-28.8708755787884,-0.50063963249159
300,5.38,-28.8510412663271,-0.501924392080602
300,5.39,-28.8311661723712,-0.503211340143474
300,5.4,-28.8112500789602,-0.504500482223198
300,5.41,-28.7912927729998,-0.505791823881488
300,5.42,-28.7712940462748,-0.5070853706989
300,5.43,-28.7512536954612,-0.508381128274929
300,5.44,-28.7311715221375,-0.50967910222815
300,5.45,-28.7110473327954,-0.510979298196346
300,5.46,-28.6908809388501,-0.512281721836611
300,5.47,-28.6706721566495,-0.513586378825483
300,5.48,-28.6504208074824,-0.514893274859041
300,5.49,-28.6301267175871,-0.516202415653037
300,5.5,-28.6097897181576,-0.517513806943003
300,5.51,-28.5894096453504,-0.518827454484378
300,5.52,-28.5689863402906,-0.52014336405258
300,5.53,-28.5485196490759,-0.521461541443181
300,5.54,-28.5280094227813,-0.522781992471931
300,5.55,-28.5074555174623,-0.524104722974952
300,5.56,-28.4868577941576,-0.525429738808789
300,5.57,-28.4662161188909,-0.526757045850527
300,5.58,-28.4455303626719,-0.528086649997888
300,5.59,-28.4248004014969,-0.529418557169359
300,5.6,-28.4040261163478,-0.530752773304281
300,5.61,-28.3832073931918,-0.532089304362926
300,5.62,-28.3623441229783,-0.533428156326602
300,5.63,-28.3414362016373,-0.534769335197796
300,5.64,-28.320483530075,-0.536112847000218
300,5.65,-28.2994860141697,-0.537458697778891
300,5.66,-28.2784435647672,-0.538806893600295
300,5.67,-28.2573560976743,-0.540157440552427
300,5.68,-28.2362235336524,-0.541510344744863
300,5.69,-28.2150457984106,-0.542865612308911
300,5.7,-28.1938228225967,-0.544223249397648
300,5.71,-28.1725545417889,-0.545583262186041
300,5.72,-28.1512408964857,-0.546945656870997
300,5.73,-28.1298818320958,-0.548310439671489
300,5.74,-28.1084772989267,-0.549677616828596
300,5.75,-28.0870272521727,-0.551047194605621
300,5.76,-28.0655316519017,-0.552419179288151
300,5.77,-28.0439904630432,-0.553793577184154
300,5.78,-28.0224036553717,-0.555170394624027
300,5.79,-28.0007712034942,-0.556549637960714
300,5.8,-27.9790930868323,-0.557931313569746
300,5.81,-27.9573692896075,-0.559315427849342
300,5.82,-27.9355998008225,-0.560701987220455
300,5.83,-27.9137846142441,-0.562090998126885
300,5.84,-27.8919237283846,-0.563482467035304
300,5.85,-27.870017146482,-0.564876400435374
300,5.86,-27.84806487648,-0.566272804839747
300,5.87,-27.8260669310075,-0.567671686784222
300,5.88,-27.8040233273563,-0.569073052827739
300,5.89,-27.7819340874601,-0.570476909552494
300,5.9,-27.7597992378706,-0.571883263563947
300,5.91,-27.7376188097344,-0.573292121490952
300,5.92,-27.7153928387688,-0.574703489985772
300,5.93,-27.6931213652365,-0.57611737572416
300,5.94,-27.6708044339205,-0.577533785405404
300,5.95,-27.6484420940978,-0.578952725752394
300,5.96,-27.6260343995121,-0.580374203511691
300,5.97,-27.6035814083469,-0.58179822545357
300,5.98,-27.5810831831974,-0.583224798372071
300,5.99,-27.5585397910413,-0.584653929085071
300,6,-27.5359513032098,-0.586085624434323
300,6.01,-27.5133177953576,-0.587519891285511
300,6.02,-27.4906393474327,-0.588956736528291
300,6.03,-27.4679160436447,-0.590396167076367
300,6.04,-27.4451479724338,-0.591838189867527
300,6.05,-27.4223352264382,-0.593282811863675
300,6.06,-27.3994779024615,-0.594730040050898
300,6.07,-27.3765761014395,-0.596179881439497
300,6.08,-27.3536299284063,-0.597632343064046
300,6.09,-27.3306394924598,-0.599087431983442
300,6.1,-27.3076049067272,-0.600545155280903
300,6.11,-27.2845262883298,-0.602005520064061
300,6.12,-27.2614037583465,-0.603468533464993
300,6.13,-27.2382374417784,-0.604934202640213
300,6.14,-27.2150274675115,-0.606402534770773
300,6.15,-27.1917739682797,-0.607873537062265
300,6.16,-27.1684770806273,-0.609347216744871
300,6.17,-27.1451369448709,-0.610823581073386
300,6.18,-27.1217537050611,-0.612302637327259
300,6.19,-27.0983275089431,-0.613784392810635
300,6.2,-27.0748585079182,-0.615268854852361
300,6.21,-27.051346857004,-0.616756030806043
300,6.22,-27.0277927147941,-0.618245928050072
300,6.23,-27.0041962434182,-0.619738553987641
300,6.24,-26.9805576085011,-0.621233916046774
300,6.25,-26.956876979122,-0.622732021680374
300,6.26,-26.9331545277731,-0.624232878366215
300,6.27,-26.909390430318,-0.625736493607008
300,6.28,-26.8855848659497,-0.627242874930381
300,6.29,-26.8617380171487,-0.628752029888934
300,6.3,-26.8378500696402,-0.630263966060254
300,6.31,-26.813921212352,-0.631778691046924
300,6.32,-26.7899516373705,-0.633296212476557
300,6.33,-26.7659415398993,-0.634816538001817
300,6.34,-26.7418911182138,-0.636339675300418
300,6.35,-26.7178005736192,-0.637865632075153
300,6.36,-26.6936701104057,-0.639394416053927
300,6.37,-26.6694999358056,-0.640926034989739
300,6.38,-26.6452902599479,-0.642460496660729
300,6.39,-26.6210412958154,-0.643997808870149
300,6.4,-26.596753259199,-0.64553797944644
300,6.41,-26.5724263686543,-0.647081016243171
300,6.42,-26.5480608454563,-0.648626927139109
300,6.43,-26.5236569135543,-0.650175720038188
300,6.44,-26.4992147995285,-0.651727402869542
300,6.45,-26.4747347325433,-0.653281983587499
300,6.46,-26.4502169443031,-0.654839470171606
300,6.47,-26.4256616690076,-0.656399870626598
300,6.48,-26.4010691433061,-0.657963192982448
300,6.49,-26.3764396062526,-0.659529445294348
300,6.5,-26.3517732992604,-0.661098635642707
300,6.51,-26.3270704660573,-0.662670772133167
300,6.52,-26.3023313526402,-0.664245862896582
300,6.53,-26.2775562072295,-0.665823916089054
300,6.54,-26.2527452802251,-0.667404939891916
300,6.55,-26.2278988241599,-0.668988942511703
300,6.56,-26.2030170936555,-0.670575932180195
300,6.57,-26.1781003453772,-0.672165917154385
300,6.58,-26.1531488379886,-0.673758905716488
300,6.59,-26.128162832107,-0.675354906173927
300,6.6,-26.1031425902585,-0.676953926859333
300,6.61,-26.0780883768334,-0.678555976130536
300,6.62,-26.0530004580413,-0.680161062370558
300,6.63,-26.0278791018669,-0.681769193987602
300,6.64,-26.0027245780254,-0.683380379415061
300,6.65,-25.9775371579183,-0.684994627111467
300,6.66,-25.9523171145893,-0.686611945560525
300,6.67,-25.9270647226806,-0.688232343271074
300,6.68,-25.9017802583884,-0.689855828777086
300,6.69,-25.8764639994203,-0.691482410637644
300,6.7,-25.8511162249505,-0.693112097436928
300,6.71,-25.8257372155782,-0.694744897784213
300,6.72,-25.8003272532827,-0.696380820313841
300,6.73,-25.7748866213822,-0.698019873685192
300,6.74,-25.7494156044899,-0.699662066582708
300,6.75,-25.7239144884722,-0.701307407715818
300,6.76,-25.6983835604065,-0.70295590581897
300,6.77,-25.6728231085385,-0.704607569651571
300,6.78,-25.6472334222417,-0.706262407998002
300,6.79,-25.6216147919745,-0.707920429667557
300,6.8,-25.59596750924,-0.709581643494443
300,6.81,-25.5702918665448,-0.711246058337776
300,6.82,-25.5445881573578,-0.712913683081501
300,6.83,-25.5188566760703,-0.714584526634425
300,6.84,-25.4930977179556,-0.716258597930159
300,6.85,-25.4673115791292,-0.717935905927098
300,6.86,-25.4414985565093,-0.719616459608389
300,6.87,-25.4156589477773,-0.721300267981918
300,6.88,-25.3897930513389,-0.722987340080249
300,6.89,-25.3639011662856,-0.724677684960644
300,6.9,-25.3379835923564,-0.726371311704986
300,6.91,-25.3120406298994,-0.728068229419759
300,6.92,-25.2860725798342,-0.729768447236034
300,6.93,-25.260079743615,-0.73147197430942
300,6.94,-25.2340624231929,-0.733178819820034
300,6.95,-25.2080209209797,-0.734888992972454
300,6.96,-25.1819555398111,-0.736602502995719
300,6.97,-25.1558665829112,-0.738319359143245
300,6.98,-25.1297543538565,-0.740039570692832
300,6.99,-25.1036191565406,-0.741763146946576
300,7,-25.0774612951394,-0.743490097230912
300,7.01,-25.0512810740763,-0.745220430896465
300,7.02,-25.0250787979883,-0.746954157318114
300,7.03,-24.9988547716918,-0.748691285894878
300,7.04,-24.9726093001496,-0.750431826049929
300,7.05,-24.946342688437,-0.752175787230497
300,7.06,-24.9200552417099,-0.753923178907863
300,7.07,-24.8937472651719,-0.755674010577328
300,7.08,-24.8674190640426,-0.757428291758104
300,7.09,-24.841070943526,-0.759186031993342
300,7.1,-24.814703208779,-0.760947240850054
300,7.11,-24.7883161648809,-0.762711927919058
300,7.12,-24.7619101168027,-0.764480102814944
300,7.13,-24.7354853693776,-0.766251775176035
300,7.14,-24.7090422272705,-0.768026954664297
300,7.15,-24.6825809949493,-0.769805650965356
300,7.16,-24.6561019766563,-0.771587873788395
300,7.17,-24.6296054763787,-0.773373632866107
300,7.18,-24.6030917978216,-0.77516293795468
300,7.19,-24.5765612443796,-0.776955798833702
300,7.2,-24.5500141191102,-0.778752225306134
300,7.21,-24.5234507247059,-0.780552227198261
300,7.22,-24.4968713634688,-0.782355814359608
300,7.23,-24.4702763372836,-0.784162996662914
300,7.24,-24.4436659475925,-0.785973784004077
300,7.25,-24.4170404953694,-0.78778818630206
300,7.26,-24.3904002810957,-0.789606213498887
300,7.27,-24.3637456047348,-0.791427875559558
300,7.28,-24.3370767657089,-0.793253182471983
300,7.29,-24.3103940628745,-0.795082144246939
300,7.3,-24.2836977944999,-0.796914770918
300,7.31,-24.2569882582415,-0.798751072541511
300,7.32,-24.2302657511214,-0.800591059196455
300,7.33,-24.2035305695057,-0.802434740984471
300,7.34,-24.1767830090823,-0.804282128029737
300,7.35,-24.1500233648397,-0.806133230478942
300,7.36,-24.1232519310458,-0.807988058501206
300,7.37,-24.0964690012274,-0.809846622288005
300,7.38,-24.0696748681503,-0.811708932053143
300,7.39,-24.042869823799,-0.813574998032652
300,7.4,-24.0160541593573,-0.81544483048474
300,7.41,-23.9892281651897,-0.817318439689728
300,7.42,-23.962392130822,-0.81919583594999
300,7.43,-23.9355463449235,-0.821077029589853
300,7.44,-23.9086910952889,-0.822962030955568
300,7.45,-23.8818266688206,-0.82485085041523
300,7.46,-23.8549533515117,-0.826743498358697
300,7.47,-23.828071428429,-0.828639985197533
300,7.48,-23.8011811836967,-0.830540321364921
300,7.49,-23.77428290048,-0.832444517315629
